sourceTaxonId;sourceTaxonName;sourceLifestageName;interactionTypeName;targetGenericItemName;localityName;reference1Id;reference2Id;reference3Id;reference4Id
B192;Calidris canutus;all;eats;seeds nuts and grains;EUROPE;BIRDref192;BIRDref534;BIRDref519;
B192;Calidris canutus;all;eats;fruit;EUROPE;BIRDref192;BIRDref534;BIRDref519;
B192;Calidris canutus;all;eats;other plant parts;EUROPE;BIRDref192;BIRDref534;BIRDref519;
B192;Calidris canutus;all;eats;invertebrates;EUROPE;BIRDref192;BIRDref534;BIRDref519;
B192;Calidris canutus;all;eats;fish;EUROPE;BIRDref192;BIRDref534;BIRDref519;
B193;Calidris alba;all;eats;algae;EUROPE;BIRDref193;BIRDref534;BIRDref519;
B193;Calidris alba;all;eats;seeds nuts and grains;EUROPE;BIRDref193;BIRDref534;BIRDref519;
B193;Calidris alba;all;eats;fruit;EUROPE;BIRDref193;BIRDref534;BIRDref519;
B193;Calidris alba;all;eats;other plant parts;EUROPE;BIRDref193;BIRDref534;BIRDref519;
B193;Calidris alba;all;eats;invertebrates;EUROPE;BIRDref193;BIRDref534;BIRDref519;
B193;Calidris alba;all;eats;fish;EUROPE;BIRDref193;BIRDref534;BIRDref519;
B194;Calidris minuta;all;eats;algae;EUROPE;BIRDref194;BIRDref534;BIRDref519;
B194;Calidris minuta;all;eats;seeds nuts and grains;EUROPE;BIRDref194;BIRDref534;BIRDref519;
B194;Calidris minuta;all;eats;other plant parts;EUROPE;BIRDref194;BIRDref534;BIRDref519;
B194;Calidris minuta;all;eats;invertebrates;EUROPE;BIRDref194;BIRDref534;BIRDref519;
B195;Calidris temminckii;all;eats;algae;EUROPE;BIRDref195;BIRDref534;BIRDref519;
B195;Calidris temminckii;all;eats;seeds nuts and grains;EUROPE;BIRDref195;BIRDref534;BIRDref519;
B195;Calidris temminckii;all;eats;other plant parts;EUROPE;BIRDref195;BIRDref534;BIRDref519;
B195;Calidris temminckii;all;eats;invertebrates;EUROPE;BIRDref195;BIRDref534;BIRDref519;
B196;Calidris melanotos;all;eats;algae;EUROPE;BIRDref196;BIRDref534;BIRDref519;
B196;Calidris melanotos;all;eats;seeds nuts and grains;EUROPE;BIRDref196;BIRDref534;BIRDref519;
B196;Calidris melanotos;all;eats;fruit;EUROPE;BIRDref196;BIRDref534;BIRDref519;
B196;Calidris melanotos;all;eats;other plant parts;EUROPE;BIRDref196;BIRDref534;BIRDref519;
B196;Calidris melanotos;all;eats;invertebrates;EUROPE;BIRDref196;BIRDref534;BIRDref519;
B196;Calidris melanotos;all;eats;fish;EUROPE;BIRDref196;BIRDref534;BIRDref519;
B197;Calidris alpina;all;eats;algae;EUROPE;BIRDref197;BIRDref534;BIRDref519;
B197;Calidris alpina;all;eats;seeds nuts and grains;EUROPE;BIRDref197;BIRDref534;BIRDref519;
B197;Calidris alpina;all;eats;other plant parts;EUROPE;BIRDref197;BIRDref534;BIRDref519;
B197;Calidris alpina;all;eats;invertebrates;EUROPE;BIRDref197;BIRDref534;BIRDref519;
B197;Calidris alpina;all;eats;fish;EUROPE;BIRDref197;BIRDref534;BIRDref519;
B198;Calidris maritima;all;eats;algae;EUROPE;BIRDref198;BIRDref534;BIRDref519;
B198;Calidris maritima;all;eats;seeds nuts and grains;EUROPE;BIRDref198;BIRDref534;BIRDref519;
B198;Calidris maritima;all;eats;fruit;EUROPE;BIRDref198;BIRDref534;BIRDref519;
B198;Calidris maritima;all;eats;other plant parts;EUROPE;BIRDref198;BIRDref534;BIRDref519;
B198;Calidris maritima;all;eats;invertebrates;EUROPE;BIRDref198;BIRDref534;BIRDref519;
B198;Calidris maritima;all;eats;fish;EUROPE;BIRDref198;BIRDref534;BIRDref519;
B199;Limicola falcinellus;all;eats;seeds nuts and grains;EUROPE;BIRDref199;BIRDref534;BIRDref519;
B199;Limicola falcinellus;all;eats;other plant parts;EUROPE;BIRDref199;BIRDref534;BIRDref519;
B199;Limicola falcinellus;all;eats;invertebrates;EUROPE;BIRDref199;BIRDref534;BIRDref519;
B200;Philomachus pugnax;all;eats;seeds nuts and grains;EUROPE;BIRDref200;BIRDref534;BIRDref519;
B200;Philomachus pugnax;all;eats;fruit;EUROPE;BIRDref200;BIRDref534;BIRDref519;
B200;Philomachus pugnax;all;eats;other plant parts;EUROPE;BIRDref200;BIRDref534;BIRDref519;
B200;Philomachus pugnax;all;eats;invertebrates;EUROPE;BIRDref200;BIRDref534;BIRDref519;
B200;Philomachus pugnax;all;eats;fish;EUROPE;BIRDref200;BIRDref534;BIRDref519;
B201;Phalaropus lobatus;all;eats;mosses and lichens;EUROPE;BIRDref201;BIRDref534;BIRDref519;
B201;Phalaropus lobatus;all;eats;algae;EUROPE;BIRDref201;BIRDref534;BIRDref519;
B201;Phalaropus lobatus;all;eats;seeds nuts and grains;EUROPE;BIRDref201;BIRDref534;BIRDref519;
B201;Phalaropus lobatus;all;eats;fruit;EUROPE;BIRDref201;BIRDref534;BIRDref519;
B201;Phalaropus lobatus;all;eats;other plant parts;EUROPE;BIRDref201;BIRDref534;BIRDref519;
B201;Phalaropus lobatus;all;eats;invertebrates;EUROPE;BIRDref201;BIRDref534;BIRDref519;
B201;Phalaropus lobatus;all;eats;fish;EUROPE;BIRDref201;BIRDref534;BIRDref519;
B202;Phalaropus fulicarius;all;eats;mosses and lichens;EUROPE;BIRDref202;BIRDref534;BIRDref519;
B202;Phalaropus fulicarius;all;eats;algae;EUROPE;BIRDref202;BIRDref534;BIRDref519;
B202;Phalaropus fulicarius;all;eats;seeds nuts and grains;EUROPE;BIRDref202;BIRDref534;BIRDref519;
B202;Phalaropus fulicarius;all;eats;other plant parts;EUROPE;BIRDref202;BIRDref534;BIRDref519;
B202;Phalaropus fulicarius;all;eats;invertebrates;EUROPE;BIRDref202;BIRDref534;BIRDref519;
B203;Stercorarius skua;all;eats;invertebrates;EUROPE;BIRDref203;BIRDref534;BIRDref519;
B203;Stercorarius skua;all;eats;fish;EUROPE;BIRDref203;BIRDref534;BIRDref519;
B203;Stercorarius skua;all;eats;domestic animals;EUROPE;BIRDref203;BIRDref534;BIRDref519;
B204;Stercorarius pomarinus;all;eats;invertebrates;EUROPE;BIRDref204;BIRDref534;BIRDref519;
B204;Stercorarius pomarinus;all;eats;fish;EUROPE;BIRDref204;BIRDref534;BIRDref519;
B204;Stercorarius pomarinus;all;eats;domestic animals;EUROPE;BIRDref204;BIRDref534;BIRDref519;
B205;Stercorarius parasiticus;all;eats;mosses and lichens;EUROPE;BIRDref205;BIRDref534;BIRDref519;
B205;Stercorarius parasiticus;all;eats;seeds nuts and grains;EUROPE;BIRDref205;BIRDref534;BIRDref519;
B205;Stercorarius parasiticus;all;eats;fruit;EUROPE;BIRDref205;BIRDref534;BIRDref519;
B205;Stercorarius parasiticus;all;eats;other plant parts;EUROPE;BIRDref205;BIRDref534;BIRDref519;
B205;Stercorarius parasiticus;all;eats;invertebrates;EUROPE;BIRDref205;BIRDref534;BIRDref519;
B205;Stercorarius parasiticus;all;eats;fish;EUROPE;BIRDref205;BIRDref534;BIRDref519;
B205;Stercorarius parasiticus;all;eats;domestic animals;EUROPE;BIRDref205;BIRDref534;BIRDref519;
B206;Stercorarius longicaudus;all;eats;fruit;EUROPE;BIRDref206;BIRDref534;BIRDref519;
B206;Stercorarius longicaudus;all;eats;invertebrates;EUROPE;BIRDref206;BIRDref534;BIRDref519;
B206;Stercorarius longicaudus;all;eats;fish;EUROPE;BIRDref206;BIRDref534;BIRDref519;
B206;Stercorarius longicaudus;all;eats;domestic animals;EUROPE;BIRDref206;BIRDref534;BIRDref519;
B207;Larus canus;all;eats;algae;EUROPE;BIRDref207;BIRDref534;BIRDref519;
B207;Larus canus;all;eats;fruit;EUROPE;BIRDref207;BIRDref534;BIRDref519;
B207;Larus canus;all;eats;invertebrates;EUROPE;BIRDref207;BIRDref534;BIRDref519;
B207;Larus canus;all;eats;fish;EUROPE;BIRDref207;BIRDref534;BIRDref519;
B208;Ichthyaetus audouinii;all;eats;algae;EUROPE;BIRDref208;BIRDref534;BIRDref519;
B208;Ichthyaetus audouinii;all;eats;seeds nuts and grains;EUROPE;BIRDref208;BIRDref534;BIRDref519;
B208;Ichthyaetus audouinii;all;eats;fruit;EUROPE;BIRDref208;BIRDref534;BIRDref519;
B208;Ichthyaetus audouinii;all;eats;other plant parts;EUROPE;BIRDref208;BIRDref534;BIRDref519;
B208;Ichthyaetus audouinii;all;eats;invertebrates;EUROPE;BIRDref208;BIRDref534;BIRDref519;
B208;Ichthyaetus audouinii;all;eats;fish;EUROPE;BIRDref208;BIRDref534;BIRDref519;
B209;Larus marinus;all;eats;fruit;EUROPE;BIRDref209;BIRDref534;BIRDref519;
B209;Larus marinus;all;eats;invertebrates;EUROPE;BIRDref209;BIRDref534;BIRDref519;
B209;Larus marinus;all;eats;fish;EUROPE;BIRDref209;BIRDref534;BIRDref519;
B210;Larus hyperboreus;all;eats;algae;EUROPE;BIRDref210;BIRDref534;BIRDref519;
B210;Larus hyperboreus;all;eats;seeds nuts and grains;EUROPE;BIRDref210;BIRDref534;BIRDref519;
B210;Larus hyperboreus;all;eats;fruit;EUROPE;BIRDref210;BIRDref534;BIRDref519;
B210;Larus hyperboreus;all;eats;invertebrates;EUROPE;BIRDref210;BIRDref534;BIRDref519;
B210;Larus hyperboreus;all;eats;fish;EUROPE;BIRDref210;BIRDref534;BIRDref519;
B211;Larus glaucoides;all;eats;seeds nuts and grains;EUROPE;BIRDref211;BIRDref534;BIRDref519;
B211;Larus glaucoides;all;eats;fruit;EUROPE;BIRDref211;BIRDref534;BIRDref519;
B211;Larus glaucoides;all;eats;invertebrates;EUROPE;BIRDref211;BIRDref534;BIRDref519;
B211;Larus glaucoides;all;eats;fish;EUROPE;BIRDref211;BIRDref534;BIRDref519;
B212;Larus argentatus;all;eats;algae;EUROPE;BIRDref212;BIRDref534;BIRDref519;
B212;Larus argentatus;all;eats;seeds nuts and grains;EUROPE;BIRDref212;BIRDref534;BIRDref519;
B212;Larus argentatus;all;eats;fruit;EUROPE;BIRDref212;BIRDref534;BIRDref519;
B212;Larus argentatus;all;eats;other plant parts;EUROPE;BIRDref212;BIRDref534;BIRDref519;
B212;Larus argentatus;all;eats;invertebrates;EUROPE;BIRDref212;BIRDref534;BIRDref519;
B212;Larus argentatus;all;eats;fish;EUROPE;BIRDref212;BIRDref534;BIRDref519;
B212;Larus argentatus;all;eats;domestic animals;EUROPE;BIRDref212;BIRDref534;BIRDref519;
B213;Larus fuscus;all;eats;algae;EUROPE;BIRDref213;BIRDref534;BIRDref519;
B213;Larus fuscus;all;eats;seeds nuts and grains;EUROPE;BIRDref213;BIRDref534;BIRDref519;
B213;Larus fuscus;all;eats;fruit;EUROPE;BIRDref213;BIRDref534;BIRDref519;
B213;Larus fuscus;all;eats;other plant parts;EUROPE;BIRDref213;BIRDref534;BIRDref519;
B213;Larus fuscus;all;eats;invertebrates;EUROPE;BIRDref213;BIRDref534;BIRDref519;
B213;Larus fuscus;all;eats;fish;EUROPE;BIRDref213;BIRDref534;BIRDref519;
B214;Larus cachinnans;all;eats;algae;EUROPE;BIRDref214;BIRDref534;BIRDref519;
B214;Larus cachinnans;all;eats;seeds nuts and grains;EUROPE;BIRDref214;BIRDref534;BIRDref519;
B214;Larus cachinnans;all;eats;fruit;EUROPE;BIRDref214;BIRDref534;BIRDref519;
B214;Larus cachinnans;all;eats;other plant parts;EUROPE;BIRDref214;BIRDref534;BIRDref519;
B214;Larus cachinnans;all;eats;invertebrates;EUROPE;BIRDref214;BIRDref534;BIRDref519;
B214;Larus cachinnans;all;eats;fish;EUROPE;BIRDref214;BIRDref534;BIRDref519;
B214;Larus cachinnans;all;eats;domestic animals;EUROPE;BIRDref214;BIRDref534;BIRDref519;
B215;Larus armenicus;all;eats;algae;EUROPE;BIRDref215;BIRDref534;BIRDref519;
B215;Larus armenicus;all;eats;seeds nuts and grains;EUROPE;BIRDref215;BIRDref534;BIRDref519;
B215;Larus armenicus;all;eats;fruit;EUROPE;BIRDref215;BIRDref534;BIRDref519;
B215;Larus armenicus;all;eats;other plant parts;EUROPE;BIRDref215;BIRDref534;BIRDref519;
B215;Larus armenicus;all;eats;invertebrates;EUROPE;BIRDref215;BIRDref534;BIRDref519;
B215;Larus armenicus;all;eats;fish;EUROPE;BIRDref215;BIRDref534;BIRDref519;
B215;Larus armenicus;all;eats;domestic animals;EUROPE;BIRDref215;BIRDref534;BIRDref519;
B216;Ichthyaetus ichthyaetus;all;eats;invertebrates;EUROPE;BIRDref216;BIRDref534;BIRDref519;
B216;Ichthyaetus ichthyaetus;all;eats;fish;EUROPE;BIRDref216;BIRDref534;BIRDref519;
B217;Chtoicocephalus ridibundus;all;eats;algae;EUROPE;BIRDref217;BIRDref534;BIRDref519;
B217;Chtoicocephalus ridibundus;all;eats;seeds nuts and grains;EUROPE;BIRDref217;BIRDref534;BIRDref519;
B217;Chtoicocephalus ridibundus;all;eats;fruit;EUROPE;BIRDref217;BIRDref534;BIRDref519;
B217;Chtoicocephalus ridibundus;all;eats;invertebrates;EUROPE;BIRDref217;BIRDref534;BIRDref519;
B217;Chtoicocephalus ridibundus;all;eats;fish;EUROPE;BIRDref217;BIRDref534;BIRDref519;
B218;Chroicocephalus genei;all;eats;invertebrates;EUROPE;BIRDref218;BIRDref534;BIRDref519;
B218;Chroicocephalus genei;all;eats;fish;EUROPE;BIRDref218;BIRDref534;BIRDref519;
B219;Ichthyaetus melanocephalus;all;eats;seeds nuts and grains;EUROPE;BIRDref219;BIRDref534;BIRDref519;
B219;Ichthyaetus melanocephalus;all;eats;fruit;EUROPE;BIRDref219;BIRDref534;BIRDref519;
B219;Ichthyaetus melanocephalus;all;eats;invertebrates;EUROPE;BIRDref219;BIRDref534;BIRDref519;
B219;Ichthyaetus melanocephalus;all;eats;fish;EUROPE;BIRDref219;BIRDref534;BIRDref519;
B220;Hydrocoloeus minutus;all;eats;invertebrates;EUROPE;BIRDref220;BIRDref534;BIRDref519;
B220;Hydrocoloeus minutus;all;eats;fish;EUROPE;BIRDref220;BIRDref534;BIRDref519;
B221;Pagophila eburnea;all;eats;algae;EUROPE;BIRDref221;BIRDref534;BIRDref519;
B221;Pagophila eburnea;all;eats;invertebrates;EUROPE;BIRDref221;BIRDref534;BIRDref519;
B221;Pagophila eburnea;all;eats;fish;EUROPE;BIRDref221;BIRDref534;BIRDref519;
B222;Xema sabini;all;eats;invertebrates;EUROPE;BIRDref222;BIRDref534;BIRDref519;
B222;Xema sabini;all;eats;fish;EUROPE;BIRDref222;BIRDref534;BIRDref519;
B223;Rissa tridactyla;all;eats;algae;EUROPE;BIRDref223;BIRDref534;BIRDref519;
B223;Rissa tridactyla;all;eats;seeds nuts and grains;EUROPE;BIRDref223;BIRDref534;BIRDref519;
B223;Rissa tridactyla;all;eats;fruit;EUROPE;BIRDref223;BIRDref534;BIRDref519;
B223;Rissa tridactyla;all;eats;invertebrates;EUROPE;BIRDref223;BIRDref534;BIRDref519;
B223;Rissa tridactyla;all;eats;fish;EUROPE;BIRDref223;BIRDref534;BIRDref519;
B224;Gelochelidon nilotica;all;eats;invertebrates;EUROPE;BIRDref224;BIRDref535;BIRDref519;
B224;Gelochelidon nilotica;all;eats;fish;EUROPE;BIRDref224;BIRDref535;BIRDref519;
B225;Hydroprogne caspia;all;eats;invertebrates;EUROPE;BIRDref225;BIRDref535;BIRDref519;
B225;Hydroprogne caspia;all;eats;fish;EUROPE;BIRDref225;BIRDref535;BIRDref519;
B226;Thalasseus bengalensis;all;eats;invertebrates;EUROPE;BIRDref226;BIRDref535;BIRDref519;
B226;Thalasseus bengalensis;all;eats;fish;EUROPE;BIRDref226;BIRDref535;BIRDref519;
B227;Thalasseus sandvicensis;all;eats;invertebrates;EUROPE;BIRDref227;BIRDref535;BIRDref519;
B227;Thalasseus sandvicensis;all;eats;fish;EUROPE;BIRDref227;BIRDref535;BIRDref519;
B228;Sterna dougallii;all;eats;invertebrates;EUROPE;BIRDref228;BIRDref535;BIRDref519;
B228;Sterna dougallii;all;eats;fish;EUROPE;BIRDref228;BIRDref535;BIRDref519;
B229;Sterna hirundo;all;eats;fruit;EUROPE;BIRDref229;BIRDref535;BIRDref519;
B229;Sterna hirundo;all;eats;invertebrates;EUROPE;BIRDref229;BIRDref535;BIRDref519;
B229;Sterna hirundo;all;eats;fish;EUROPE;BIRDref229;BIRDref535;BIRDref519;
B230;Sterna paradisaea;all;eats;fruit;EUROPE;BIRDref230;BIRDref535;BIRDref519;
B230;Sterna paradisaea;all;eats;invertebrates;EUROPE;BIRDref230;BIRDref535;BIRDref519;
B230;Sterna paradisaea;all;eats;fish;EUROPE;BIRDref230;BIRDref535;BIRDref519;
B231;Sternula albifrons;all;eats;invertebrates;EUROPE;BIRDref231;BIRDref535;BIRDref519;
B231;Sternula albifrons;all;eats;fish;EUROPE;BIRDref231;BIRDref535;BIRDref519;
B232;Onychoprion fuscatus;all;eats;invertebrates;EUROPE;BIRDref232;BIRDref535;BIRDref519;
B232;Onychoprion fuscatus;all;eats;fish;EUROPE;BIRDref232;BIRDref535;BIRDref519;
B233;Chlidonias hybrida;all;eats;invertebrates;EUROPE;BIRDref233;BIRDref535;BIRDref519;
B233;Chlidonias hybrida;all;eats;fish;EUROPE;BIRDref233;BIRDref535;BIRDref519;
B234;Chlidonias leucopterus;all;eats;invertebrates;EUROPE;BIRDref234;BIRDref535;BIRDref519;
B234;Chlidonias leucopterus;all;eats;fish;EUROPE;BIRDref234;BIRDref535;BIRDref519;
B235;Chlidonias niger;all;eats;invertebrates;EUROPE;BIRDref235;BIRDref535;BIRDref519;
B235;Chlidonias niger;all;eats;fish;EUROPE;BIRDref235;BIRDref535;BIRDref519;
B236;Alle alle;all;eats;invertebrates;EUROPE;BIRDref236;BIRDref535;BIRDref519;
B236;Alle alle;all;eats;fish;EUROPE;BIRDref236;BIRDref535;BIRDref519;
B237;Uria aalge;all;eats;invertebrates;EUROPE;BIRDref237;BIRDref535;BIRDref519;
B237;Uria aalge;all;eats;fish;EUROPE;BIRDref237;BIRDref535;BIRDref519;
B238;Uria lomvia;all;eats;invertebrates;EUROPE;BIRDref238;BIRDref535;BIRDref519;
B238;Uria lomvia;all;eats;fish;EUROPE;BIRDref238;BIRDref535;BIRDref519;
B239;Alca torda;all;eats;invertebrates;EUROPE;BIRDref239;BIRDref535;BIRDref519;
B239;Alca torda;all;eats;fish;EUROPE;BIRDref239;BIRDref535;BIRDref519;
B240;Cepphus grylle;all;eats;invertebrates;EUROPE;BIRDref240;BIRDref535;BIRDref519;
B240;Cepphus grylle;all;eats;fish;EUROPE;BIRDref240;BIRDref535;BIRDref519;
B241;Fratercula arctica;all;eats;invertebrates;EUROPE;BIRDref241;BIRDref535;BIRDref519;
B241;Fratercula arctica;all;eats;fish;EUROPE;BIRDref241;BIRDref535;BIRDref519;
B242;Pterocles alchata;all;eats;seeds nuts and grains;EUROPE;BIRDref242;BIRDref535;BIRDref520;
B242;Pterocles alchata;all;eats;other plant parts;EUROPE;BIRDref242;BIRDref535;BIRDref520;
B242;Pterocles alchata;all;eats;invertebrates;EUROPE;BIRDref242;BIRDref535;BIRDref520;
B243;Pterocles orientalis;all;eats;seeds nuts and grains;EUROPE;BIRDref243;BIRDref535;BIRDref520;
B243;Pterocles orientalis;all;eats;other plant parts;EUROPE;BIRDref243;BIRDref535;BIRDref520;
B243;Pterocles orientalis;all;eats;invertebrates;EUROPE;BIRDref243;BIRDref535;BIRDref520;
B244;Columba livia;all;eats;seeds nuts and grains;EUROPE;BIRDref244;BIRDref535;BIRDref520;
B244;Columba livia;all;eats;fruit;EUROPE;BIRDref244;BIRDref535;BIRDref520;
B244;Columba livia;all;eats;other plant parts;EUROPE;BIRDref244;BIRDref535;BIRDref520;
B244;Columba livia;all;eats;invertebrates;EUROPE;BIRDref244;BIRDref535;BIRDref520;
B245;Columba oenas;all;eats;seeds nuts and grains;EUROPE;BIRDref245;BIRDref535;BIRDref520;
B245;Columba oenas;all;eats;fruit;EUROPE;BIRDref245;BIRDref535;BIRDref520;
B245;Columba oenas;all;eats;other plant parts;EUROPE;BIRDref245;BIRDref535;BIRDref520;
B245;Columba oenas;all;eats;invertebrates;EUROPE;BIRDref245;BIRDref535;BIRDref520;
B246;Columba palumbus;all;eats;seeds nuts and grains;EUROPE;BIRDref246;BIRDref535;BIRDref520;
B246;Columba palumbus;all;eats;fruit;EUROPE;BIRDref246;BIRDref535;BIRDref520;
B246;Columba palumbus;all;eats;other plant parts;EUROPE;BIRDref246;BIRDref535;BIRDref520;
B246;Columba palumbus;all;eats;invertebrates;EUROPE;BIRDref246;BIRDref535;BIRDref520;
B247;Columba trocaz;all;eats;seeds nuts and grains;EUROPE;BIRDref247;BIRDref535;BIRDref520;
B247;Columba trocaz;all;eats;fruit;EUROPE;BIRDref247;BIRDref535;BIRDref520;
B247;Columba trocaz;all;eats;other plant parts;EUROPE;BIRDref247;BIRDref535;BIRDref520;
B247;Columba trocaz;all;eats;invertebrates;EUROPE;BIRDref247;BIRDref535;BIRDref520;
B248;Streptopelia turtur;all;eats;seeds nuts and grains;EUROPE;BIRDref248;BIRDref535;BIRDref520;
B248;Streptopelia turtur;all;eats;fruit;EUROPE;BIRDref248;BIRDref535;BIRDref520;
B248;Streptopelia turtur;all;eats;other plant parts;EUROPE;BIRDref248;BIRDref535;BIRDref520;
B248;Streptopelia turtur;all;eats;invertebrates;EUROPE;BIRDref248;BIRDref535;BIRDref520;
B249;Streptopelia decaocto;all;eats;seeds nuts and grains;EUROPE;BIRDref249;BIRDref535;BIRDref520;
B249;Streptopelia decaocto;all;eats;fruit;EUROPE;BIRDref249;BIRDref535;BIRDref520;
B249;Streptopelia decaocto;all;eats;other plant parts;EUROPE;BIRDref249;BIRDref535;BIRDref520;
B249;Streptopelia decaocto;all;eats;invertebrates;EUROPE;BIRDref249;BIRDref535;BIRDref520;
B250;Streptopelia senegalensis;all;eats;seeds nuts and grains;EUROPE;BIRDref250;BIRDref535;BIRDref520;
B250;Streptopelia senegalensis;all;eats;fruit;EUROPE;BIRDref250;BIRDref535;BIRDref520;
B250;Streptopelia senegalensis;all;eats;other plant parts;EUROPE;BIRDref250;BIRDref535;BIRDref520;
B250;Streptopelia senegalensis;all;eats;invertebrates;EUROPE;BIRDref250;BIRDref535;BIRDref520;
B251;Clamator glandarius;all;eats;fruit;EUROPE;BIRDref251;BIRDref535;BIRDref520;
B251;Clamator glandarius;all;eats;invertebrates;EUROPE;BIRDref251;BIRDref535;BIRDref520;
B252;Cuculus canorus;all;eats;seeds nuts and grains;EUROPE;BIRDref252;BIRDref535;BIRDref520;
B252;Cuculus canorus;all;eats;fruit;EUROPE;BIRDref252;BIRDref535;BIRDref520;
B252;Cuculus canorus;all;eats;other plant parts;EUROPE;BIRDref252;BIRDref535;BIRDref520;
B252;Cuculus canorus;all;eats;invertebrates;EUROPE;BIRDref252;BIRDref535;BIRDref520;
B253;Cuculus saturatus;all;eats;seeds nuts and grains;EUROPE;BIRDref253;BIRDref535;BIRDref520;
B253;Cuculus saturatus;all;eats;fruit;EUROPE;BIRDref253;BIRDref535;BIRDref520;
B253;Cuculus saturatus;all;eats;other plant parts;EUROPE;BIRDref253;BIRDref535;BIRDref520;
B253;Cuculus saturatus;all;eats;invertebrates;EUROPE;BIRDref253;BIRDref535;BIRDref520;
B254;Tyto alba;all;eats;invertebrates;EUROPE;BIRDref254;BIRDref535;BIRDref521;
B254;Tyto alba;all;eats;fish;EUROPE;BIRDref254;BIRDref535;BIRDref521;
B254;Tyto alba;all;eats;domestic animals;EUROPE;BIRDref254;BIRDref535;BIRDref521;
B255;Otus brucei;all;eats;invertebrates;EUROPE;BIRDref255;BIRDref535;BIRDref521;
B256;Otus scops;all;eats;invertebrates;EUROPE;BIRDref256;BIRDref535;BIRDref521;
B257;Bubo bubo;all;eats;invertebrates;EUROPE;BIRDref257;BIRDref535;BIRDref521;
B257;Bubo bubo;all;eats;fish;EUROPE;BIRDref257;BIRDref535;BIRDref521;
B257;Bubo bubo;all;eats;domestic animals;EUROPE;BIRDref257;BIRDref535;BIRDref521;
B258;Bubo scandiacus;all;eats;invertebrates;EUROPE;BIRDref258;BIRDref535;BIRDref521;
B258;Bubo scandiacus;all;eats;fish;EUROPE;BIRDref258;BIRDref535;BIRDref521;
B258;Bubo scandiacus;all;eats;domestic animals;EUROPE;BIRDref258;BIRDref535;BIRDref521;
B259;Strix aluco;all;eats;invertebrates;EUROPE;BIRDref259;BIRDref535;BIRDref521;
B259;Strix aluco;all;eats;fish;EUROPE;BIRDref259;BIRDref535;BIRDref521;
B260;Strix uralensis;all;eats;invertebrates;EUROPE;BIRDref260;BIRDref535;BIRDref521;
B260;Strix uralensis;all;eats;fish;EUROPE;BIRDref260;BIRDref535;BIRDref521;
B260;Strix uralensis;all;eats;domestic animals;EUROPE;BIRDref260;BIRDref535;BIRDref521;
B261;Strix nebulosa;all;eats;invertebrates;EUROPE;BIRDref261;BIRDref535;BIRDref521;
B262;Surnia ulula;all;eats;invertebrates;EUROPE;BIRDref262;BIRDref535;BIRDref521;
B262;Surnia ulula;all;eats;fish;EUROPE;BIRDref262;BIRDref535;BIRDref521;
B263;Glaucidium passerinum;all;eats;invertebrates;EUROPE;BIRDref263;BIRDref535;BIRDref521;
B264;Athene noctua;all;eats;seeds nuts and grains;EUROPE;BIRDref264;BIRDref535;BIRDref521;
B264;Athene noctua;all;eats;fruit;EUROPE;BIRDref264;BIRDref535;BIRDref521;
B264;Athene noctua;all;eats;other plant parts;EUROPE;BIRDref264;BIRDref535;BIRDref521;
B264;Athene noctua;all;eats;invertebrates;EUROPE;BIRDref264;BIRDref535;BIRDref521;
B265;Aegolius funereus;all;eats;invertebrates;EUROPE;BIRDref265;BIRDref535;BIRDref521;
B266;Asio otus;all;eats;invertebrates;EUROPE;BIRDref266;BIRDref535;BIRDref521;
