idtaxon;idnombre;ScientificName;idnombre sinónimo;Sinónimo;Tipo sinonimia;taxonConceptID;ScientificNameID;nameAccordingto;namePublishedIn;namePublishedInYear;kingdom;phylum;class;order;family;genus;subgenus;specificepithet;infraspecificepithet;taxonRank;WithoutAutorship;ScientificNameAuthorship;taxonRemarks;Vernacular Name;Origen;Environment;Grupo taxonómico
36670;36670;Spatula discors (Linnaeus, 1766);;;;;;;;;Animalia;Chordata;Aves;Anseriformes;Anatidae;Spatula;;discors;;Species;Spatula discors;(Linnaeus, 1766);;Cerceta aliazul;Especie nativa;Terrestre (incl. fluvial);Aves
36672;36672;Thalasseus elegans (Gambel, 1849);14077;Sterna elegans Gambel, 1849;Sinónimo;;;;;;Animalia;Chordata;Aves;Charadriiformes;Laridae;Thalasseus;;elegans;;Species;Thalasseus elegans;(Gambel, 1849);;Charrán elegante;Especie nativa;Marino;Aves
36672;36672;Thalasseus elegans (Gambel, 1849);;;;;;;;;Animalia;Chordata;Aves;Charadriiformes;Laridae;Thalasseus;;elegans;;Species;Thalasseus elegans;(Gambel, 1849);;Charrán elegante;Especie nativa;Marino;Aves
36673;36673;Thectocercus acuticaudatus (Vieillot, 1818);;;;;;;;;Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Thectocercus;;acuticaudatus;;Species;Thectocercus acuticaudatus;(Vieillot, 1818);;Aratinga cabeciazul;Especie no nativa;Terrestre (incl. fluvial);Aves
36674;36674;Turdus obscurus Gmelin, JF, 1789;;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Turdidae;Turdus;;obscurus;;Species;Turdus obscurus;Gmelin, JF, 1789;;Zorzal rojigrís;Especie nativa;Terrestre (incl. fluvial);Aves
36675;36675;Zenaida macroura (Linnaeus, 1758);;;;;;;;;Animalia;Chordata;Aves;Columbiformes;Columbidae;Zenaida;;macroura;;Species;Zenaida macroura;(Linnaeus, 1758);;Zenaida huilota;Indeterminado;Terrestre (incl. fluvial);Aves
36676;36676;Zoothera aurea (Holandre, 1825);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Turdidae;Zoothera;;aurea;;Species;Zoothera aurea;(Holandre, 1825);;Zorzal dorado de Siberia;Especie nativa;Terrestre (incl. fluvial);Aves
78461;78461;Felis silvestris silvestris Schreber, 1777;;;;;;;;;Animalia;Chordata;Mammalia;Carnivora;Felidae;Felis;;silvestris;silvestris;Subspecies;Felis silvestris silvestris;Schreber, 1777;;;Especie nativa;Terrestre (incl. fluvial);Mamíferos
78462;78462;Felis silvestris lybica Forster, 1780;;;;;;;;;Animalia;Chordata;Mammalia;Carnivora;Felidae;Felis;;silvestris;lybica;Subspecies;Felis silvestris lybica;Forster, 1780;;;Especie nativa;Terrestre (incl. fluvial);Mamíferos
79181;79181;Dendrocoptes medius (Linnaeus, 1758);11700;Dendrocopos medius Linnaeus, 1758;Sinónimo;;;;;;Animalia;Chordata;Aves;Piciformes;Picidae;Dendrocoptes;;medius;;Species;Dendrocoptes medius;(Linnaeus, 1758);;Pico mediano;;Terrestre (incl. fluvial);Aves
79181;79181;Dendrocoptes medius (Linnaeus, 1758);32753;Leiopicus medius (Linnaeus, 1758);Sinónimo;;;;;;Animalia;Chordata;Aves;Piciformes;Picidae;Dendrocoptes;;medius;;Species;Dendrocoptes medius;(Linnaeus, 1758);;Pico mediano;;Terrestre (incl. fluvial);Aves
79181;79181;Dendrocoptes medius (Linnaeus, 1758);;;;;;;;;Animalia;Chordata;Aves;Piciformes;Picidae;Dendrocoptes;;medius;;Species;Dendrocoptes medius;(Linnaeus, 1758);;Pico mediano;;Terrestre (incl. fluvial);Aves
79207;79207;Phaethon aethereus mesonauta Peters, J.L.,1930;;;;;;;;;Animalia;Chordata;Aves;Phaethontiformes;Phaethontidae;Phaethon;;aethereus;mesonauta;Subspecies;Phaethon aethereus mesonauta;Peters, J.L.,1930;;;;Marino;Aves
79546;96782;Cyanistes teneriffae teneriffae (Lesson, 1831);79546;Parus teneriffae;Sinónimo;;;;;;Animalia;Chordata;Aves;Passeriformes;Paridae;Cyanistes;;teneriffae;teneriffae;Subspecies;Cyanistes teneriffae teneriffae;(Lesson, 1831);;;;Terrestre (incl. fluvial);Aves
79546;96782;Cyanistes teneriffae teneriffae (Lesson, 1831);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Paridae;Cyanistes;;teneriffae;teneriffae;Subspecies;Cyanistes teneriffae teneriffae;(Lesson, 1831);;;;Terrestre (incl. fluvial);Aves
79599;96681;Anthus petrosus littoralis Brehm, 1823;79599;Anthus spinoletta littoralis Brehm, 1823;Sinónimo;;;;;;Animalia;Chordata;Aves;Passeriformes;Motacillidae;Anthus;;petrosus;littoralis;Subspecies;Anthus petrosus littoralis;Brehm, 1823;;;;Terrestre (incl. fluvial);Aves
79599;96681;Anthus petrosus littoralis Brehm, 1823;;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Motacillidae;Anthus;;petrosus;littoralis;Subspecies;Anthus petrosus littoralis;Brehm, 1823;;;;Terrestre (incl. fluvial);Aves
79600;79600;Anthus spinoletta spinoletta (Linnaeus, 1758);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Motacillidae;Anthus;;spinoletta;spinoletta;Subspecies;Anthus spinoletta spinoletta;;;;;Terrestre (incl. fluvial);Aves
79603;79603;Ficedula hypoleuca iberiae (Witherby, 1928);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Muscicapidae;Ficedula;;hypoleuca;iberiae;Subspecies;Ficedula hypoleuca iberiae;;;;;Terrestre (incl. fluvial);Aves
79604;79604;Fringilla coelebs africana Levaillant, 1850;;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Fringillidae;Fringilla;;coelebs;africana;Subspecies;Fringilla coelebs africana;;;;;Terrestre (incl. fluvial);Aves
79605;79605;Fringilla coelebs coelebs Linnaeus, 1758;;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Fringillidae;Fringilla;;coelebs;coelebs;Subspecies;Fringilla coelebs coelebs;;;;;Terrestre (incl. fluvial);Aves
79607;79607;Luscinia svecica namnetum Mayaud, 1934;;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Muscicapidae;Luscinia;;svecica;namnetum;Subspecies;Luscinia svecica namnetum;;;;;Terrestre (incl. fluvial);Aves
79608;79608;Motacilla cinerea cinerea Tunstall, 1771;;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Motacillidae;Motacilla;;cinerea;cinerea;Subspecies;Motacilla cinerea cinerea;;;;;Terrestre (incl. fluvial);Aves
79609;79609;Motacilla flava flavissima (Blyth, 1834);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Motacillidae;Motacilla;;flava;flavissima;Subspecies;Motacilla flava flavissima;;;;;Terrestre (incl. fluvial);Aves
79610;79610;Motacilla flava iberiae Hartert, 1921;;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Motacillidae;Motacilla;;flava;iberiae;Subspecies;Motacilla flava iberiae;;;;;Terrestre (incl. fluvial);Aves
79611;79611;Motacilla flava thunbergi Billberg, 1828;;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Motacillidae;Motacilla;;flava;thunbergi;Subspecies;Motacilla flava thunbergi;;;;;Terrestre (incl. fluvial);Aves
79612;96780;Cyanistes teneriffae ultramarinus (Bonaparte, 1841);79612;Parus caeruleus ultramarinus (Cramp & Perrins, 1993);Sinónimo;;;;;;Animalia;Chordata;Aves;Passeriformes;Paridae;Cyanistes;;teneriffae;ultramarinus;Subspecies;Cyanistes teneriffae ultramarinus;(Bonaparte, 1841);;;;Terrestre (incl. fluvial);Aves
79612;96780;Cyanistes teneriffae ultramarinus (Bonaparte, 1841);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Paridae;Cyanistes;;teneriffae;ultramarinus;Subspecies;Cyanistes teneriffae ultramarinus;(Bonaparte, 1841);;;;Terrestre (incl. fluvial);Aves
79613;79613;Parus major excelsus Buvry, 1857;;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Paridae;Parus;;major;excelsus;Subspecies;Parus major excelsus;;;;;Terrestre (incl. fluvial);Aves
79614;79614;Parus major major Linnaeus, 1758;;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Paridae;Parus;;major;major;Subspecies;Parus major major;;;;;Terrestre (incl. fluvial);Aves
79615;79615;Phylloscopus collybita abietinus (Nilsson, 1819);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Phylloscopidae;Phylloscopus;;collybita;abietinus;Subspecies;Phylloscopus collybita abietinus;;;;;Terrestre (incl. fluvial);Aves
79616;79616;Phylloscopus collybita tristis Blyth, 1843;;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Phylloscopidae;Phylloscopus;;collybita;tristis;Subspecies;Phylloscopus collybita tristis;;;;;Terrestre (incl. fluvial);Aves
79617;79617;Phylloscopus trochilus acredula (Linnaeus, 1758);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Phylloscopidae;Phylloscopus;;trochilus;acredula;Subspecies;Phylloscopus trochilus acredula;;;;;Terrestre (incl. fluvial);Aves
79619;79619;Saxicola rubicola rubicola (Linnaeus, 1766);79620;Saxicola torquata rubicola (Linnaeus, 1766);Sinónimo;;;;;;Animalia;Chordata;Aves;Passeriformes;Muscicapidae;Saxicola;;rubicola;rubicola;Subspecies;Saxicola rubicola rubicola;;;;;Terrestre (incl. fluvial);Aves
79619;79619;Saxicola rubicola rubicola (Linnaeus, 1766);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Muscicapidae;Saxicola;;rubicola;rubicola;Subspecies;Saxicola rubicola rubicola;;;;;Terrestre (incl. fluvial);Aves
79733;79733;Sylvia atricapilla heineken (Jardine, 1830);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Sylvia;;atricapilla;heineken;Subspecies;Sylvia atricapilla heineken;(Jardine, 1830);;;;Terrestre (incl. fluvial);Aves
79734;79734;Phylloscopus canariensis canariensis (Hartwig, 1886);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Phylloscopidae;Phylloscopus;;canariensis;canariensis;Subspecies;Phylloscopus canariensis canariensis;(Hartwig, 1886);;;;Terrestre (incl. fluvial);Aves
79735;79735;Carduelis carduelis parva Tschusi, 1901;;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Fringillidae;Carduelis;;carduelis;parva;Subspecies;Carduelis carduelis parva;Tschusi, 1901;;;;Terrestre (incl. fluvial);Aves
79736;79736;Coturnix coturnix confisa Hartert, 1917;;;;;;;;;Animalia;Chordata;Aves;Galliformes;Phasianidae;Coturnix;;coturnix;confisa;Subspecies;Coturnix coturnix confisa;Hartert, 1917;;;;Terrestre (incl. fluvial);Aves
79738;79738;Columba livia livia Gmelin, 1789;;;;;;;;;Animalia;Chordata;Aves;Columbiformes;Columbidae;Columba;;livia;livia;Subspecies;Columba livia livia;Gmelin, 1789;;;;Terrestre (incl. fluvial);Aves
79739;79739;Petronia petronia petronia (Linnaeus, 1766);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Passeridae;Petronia;;petronia;petronia;Subspecies;Petronia petronia petronia;(Linnaeus, 1766);;;;Terrestre (incl. fluvial);Aves
79740;79740;Erithacus rubecula marionae Dietzen, Michels & Wink, 2015;;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Muscicapidae;Erithacus;;rubecula;marionae;Subspecies;Erithacus rubecula marionae;Dietzen, Michels & Wink, 2015;;;;Terrestre (incl. fluvial);Aves
79741;79741;Falco tinnunculus tinnunculus Linnaeus, 1758;;;;;;;;;Animalia;Chordata;Aves;Falconiformes;Falconidae;Falco;;tinnunculus;tinnunculus;Subspecies;Falco tinnunculus tinnunculus;Linnaeus, 1758;;;;Terrestre (incl. fluvial);Aves
79742;79742;Cyanistes teneriffae hedwigae (Dietzen, García del Rey, Delgado Castro & Wink, 2008);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Paridae;Cyanistes;;teneriffae;hedwigae;Subspecies;Cyanistes teneriffae hedwigae;(Dietzen, García del Rey, Delgado Castro & Wink, 2008);;;;Terrestre (incl. fluvial);Aves
79867;79867;Corvus corax tingitanus Irby, 1874;;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Corvidae;Corvus;;corax;tingitanus;Subspecies;Corvus corax tingitanus;Irby, 1874;;;;Terrestre (incl. fluvial);Aves
79936;79936;Erithacus rubecula rubecula (Linnaeus, 1758);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Muscicapidae;Erithacus;;rubecula;rubecula;Subspecies;Erithacus rubecula rubecula;(Linnaeus, 1758);;;;Terrestre (incl. fluvial);Aves
80158;80158;Regulus regulus teneriffae Seebohm, 1883;;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Regulidae;Regulus;;regulus;teneriffae;Subspecies;Regulus regulus teneriffae;Seebohm, 1883;;;;Terrestre (incl. fluvial);Aves
80236;80236;Strix aluco mauritanica (Witherby, 1905);;;;;;;;;Animalia;Chordata;Aves;Strigiformes;Strigidae;Strix;;aluco;mauritanica;Subspecies;Strix aluco mauritanica;(Witherby, 1905);;;;Terrestre (incl. fluvial);Aves
80321;96841;Larus michahellis michahellis Naumann, 1840;80321;Larus cachinnans michahellis Naumann, 1840;Sinónimo;;;;;;Animalia;Chordata;Aves;Charadriiformes;Laridae;Larus;;michahellis;michaellis;Subspecies;Larus michahellis michahellis;Naumann, 1840;;;;Terrestre (incl. fluvial);Aves
80321;96841;Larus michahellis michahellis Naumann, 1840;;;;;;;;;Animalia;Chordata;Aves;Charadriiformes;Laridae;Larus;;michahellis;michaellis;Subspecies;Larus michahellis michahellis;Naumann, 1840;;;;Terrestre (incl. fluvial);Aves
80399;80399;Lanius excubitor koenigi E.Hartert, 1901;23771;Lanius meridionalis koenigi;Sinónimo;;;;;;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;;excubitor;koenigi;Subspecies;Lanius excubitor koenigi;E.Hartert, 1901;;;;Terrestre (incl. fluvial);Aves
80399;80399;Lanius excubitor koenigi E.Hartert, 1901;;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;;excubitor;koenigi;Subspecies;Lanius excubitor koenigi;E.Hartert, 1901;;;;Terrestre (incl. fluvial);Aves
80917;80917;Anser serrirostris Gould, 1852;;;;;;;;;Animalia;Chordata;Aves;Anseriformes;Anatidae;Anser;;serrirostris;;Species;Anser serrirostris;Gould, 1852;;;;Terrestre (incl. fluvial);Aves
80918;80918;Paragallinula angulata (Sundevall 1850);16311;Gallinula angulata Sundevall, 1850;Sinónimo;;;;;;Animalia;Chordata;Aves;Gruiformes;Rallidae;Paragallinula;;angulata;;Species;Paragallinula angulata;(Sundevall 1850);;Gallineta chica;Indeterminado;Terrestre (incl. fluvial);Aves
80918;80918;Paragallinula angulata (Sundevall 1850);;;;;;;;;Animalia;Chordata;Aves;Gruiformes;Rallidae;Paragallinula;;angulata;;Species;Paragallinula angulata;(Sundevall 1850);;Gallineta chica;Indeterminado;Terrestre (incl. fluvial);Aves
80919;80919;Amaurornis marginalis (Hartlaub, 1857);16308;Porzana marginalis Hartlaub, 1857;Sinónimo;;;;;;Animalia;Chordata;Aves;Gruiformes;Rallidae;Amaurornis;;marginalis;;Species;Amaurornis marginalis;(Hartlaub, 1857);;Polluela culirroja;Indeterminado;Terrestre (incl. fluvial);Aves
80919;80919;Amaurornis marginalis (Hartlaub, 1857);97019;Aenigmatolimnas marginalis (Hartlaub, 1857);Sinónimo;;;;;;Animalia;Chordata;Aves;Gruiformes;Rallidae;Amaurornis;;marginalis;;Species;Amaurornis marginalis;(Hartlaub, 1857);;Polluela culirroja;Indeterminado;Terrestre (incl. fluvial);Aves
80919;80919;Amaurornis marginalis (Hartlaub, 1857);;;;;;;;;Animalia;Chordata;Aves;Gruiformes;Rallidae;Amaurornis;;marginalis;;Species;Amaurornis marginalis;(Hartlaub, 1857);;Polluela culirroja;Indeterminado;Terrestre (incl. fluvial);Aves
80920;80920;Curruca cantillans (Pallas, 1764);10956;Sylvia cantillans (Pallas, 1764);Sinónimo;;;;;;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Curruca;;cantillans;;Species;Curruca cantillans;Pallas, 1764;;Curruca carrasqueña;Indeterminado;Terrestre (incl. fluvial);Aves
80920;80920;Curruca cantillans (Pallas, 1764);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Curruca;;cantillans;;Species;Curruca cantillans;Pallas, 1764;;Curruca carrasqueña;Indeterminado;Terrestre (incl. fluvial);Aves
80921;80921;Curruca communis (Latham, 1787);11062;Sylvia communis Latham, 1787;Sinónimo;;;;;;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Curruca;;communis;;Species;Curruca communis;Latham, 1787;;Curruca zarcera;Indeterminado;Terrestre (incl. fluvial);Aves
80921;80921;Curruca communis (Latham, 1787);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Curruca;;communis;;Species;Curruca communis;Latham, 1787;;Curruca zarcera;Indeterminado;Terrestre (incl. fluvial);Aves
80922;80922;Thalassarche chlororhynchos (Gmelin, 1789);;;;;;;;;Animalia;Chordata;Aves;Procellariiformes;Diomedeidae;Thalassarche;;chlororhynchos;;Species;Thalassarche chlororhynchos;(Gmelin, 1789);;;Indeterminado;Terrestre (incl. fluvial);Aves
80923;80923;Curruca conspicillata (Temminck, 1820);11072;Sylvia conspicillata Temminck, 1820;Sinónimo;;;;;;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Curruca;;conspicillata;;Species;Curruca conspicillata;(Temminck, 1820);;Curruca tomillera;Indeterminado;Terrestre (incl. fluvial);Aves
80923;80923;Curruca conspicillata (Temminck, 1820);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Curruca;;conspicillata;;Species;Curruca conspicillata;(Temminck, 1820);;Curruca tomillera;Indeterminado;Terrestre (incl. fluvial);Aves
80924;80924;Hydrobates monorhis (Swinhoe, 1867);14025;Oceanodroma monorhis (Swinhoe, 1867);Sinónimo;;;;;;Animalia;Chordata;Aves;Procellariiformes;Hydrobatidae;Hydrobates;;monorhis;;Species;Hydrobates monorhis;(Swinhoe, 1867);;;Indeterminado;Marino;Aves
80924;80924;Hydrobates monorhis (Swinhoe, 1867);;;;;;;;;Animalia;Chordata;Aves;Procellariiformes;Hydrobatidae;Hydrobates;;monorhis;;Species;Hydrobates monorhis;(Swinhoe, 1867);;;Indeterminado;Marino;Aves
80925;80925;Curruca curruca (Linnaeus, 1758);16408;Sylvia curruca (Linnaeus, 1758);Sinónimo;;;;;;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Curruca;;curruca;;Species;Curruca curruca;(Linnaeus, 1758);;Curruca zarcerilla;Indeterminado;Terrestre (incl. fluvial);Aves
80925;80925;Curruca curruca (Linnaeus, 1758);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Curruca;;curruca;;Species;Curruca curruca;(Linnaeus, 1758);;Curruca zarcerilla;Indeterminado;Terrestre (incl. fluvial);Aves
80926;80926;Curruca deserticola (Tristram, 1859);16404;Sylvia deserticola Tristram, 1859;Sinónimo;;;;;;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Curruca;;deserticola;;Species;Curruca deserticola;(Tristram, 1859);;Curruca del Atlas;Indeterminado;Terrestre (incl. fluvial);Aves
80926;80926;Curruca deserticola (Tristram, 1859);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Curruca;;deserticola;;Species;Curruca deserticola;(Tristram, 1859);;Curruca del Atlas;Indeterminado;Terrestre (incl. fluvial);Aves
80927;80927;Curruca hortensis (Gmelin, 1789);11474;Sylvia hortensis (Gmelin, JF, 1789);Sinónimo;;;;;;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Curruca;;hortensis;;Species;Curruca hortensis;Gmelin, 1789;;Curruca mirlona;Indeterminado;Terrestre (incl. fluvial);Aves
80927;80927;Curruca hortensis (Gmelin, 1789);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Curruca;;hortensis;;Species;Curruca hortensis;Gmelin, 1789;;Curruca mirlona;Indeterminado;Terrestre (incl. fluvial);Aves
80928;80928;Pterodroma macroptera (Smith, 1840);;;;;;;;;Animalia;Chordata;Aves;Procellariiformes;Procellariidae;Pterodroma;;macroptera;;Species;Pterodroma macroptera;(Smith, 1840);;;Indeterminado;Marino;Aves
80929;80929;Curruca melanocephala (Gmelin, 1789);11703;Sylvia melanocephala (Gmelin, JF, 1789);Sinónimo;;;;;;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Curruca;;melanocephala;;Species;Curruca melanocephala;Gmelin, 1789;;Curruca cabecinegra;Indeterminado;Terrestre (incl. fluvial);Aves
80929;80929;Curruca melanocephala (Gmelin, 1789);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Curruca;;melanocephala;;Species;Curruca melanocephala;Gmelin, 1789;;Curruca cabecinegra;Indeterminado;Terrestre (incl. fluvial);Aves
80930;80930;Curruca nisoria (Bechstein, 1792);16407;Sylvia nisoria (Bechstein, 1792);Sinónimo;;;;;;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Curruca;;nisoria;;Species;Curruca nisoria;(Bechstein, 1792);;Curruca gavilana;Indeterminado;Terrestre (incl. fluvial);Aves
80930;80930;Curruca nisoria (Bechstein, 1792);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Curruca;;nisoria;;Species;Curruca nisoria;(Bechstein, 1792);;Curruca gavilana;Indeterminado;Terrestre (incl. fluvial);Aves
80931;80931;Curruca undata (Boddaert, 1783);12362;Sylvia undata (Boddaert, 1783);Sinónimo;;;;;;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Curruca;;undata;;Species;Curruca undata;Boddaert, 1783;;Curruca rabilarga;Indeterminado;Terrestre (incl. fluvial);Aves
80931;80931;Curruca undata (Boddaert, 1783);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Curruca;;undata;;Species;Curruca undata;Boddaert, 1783;;Curruca rabilarga;Indeterminado;Terrestre (incl. fluvial);Aves
80932;80932;Emberiza spodocephala Pallas, 1776;;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Emberizidae;Emberiza;;spodocephala;;Species;Emberiza spodocephala;Pallas, 1776;;;Indeterminado;Terrestre (incl. fluvial);Aves
80933;80933;Gulosus aristotelis (Linnaeus, 1761);14033;Phalacrocorax aristotelis (Linnaeus, 1761);Sinónimo;;;;;;Animalia;Chordata;Aves;Suliformes;Sulidae;Gulosus;;aristotelis;;Species;Gulosus aristotelis;(Linnaeus, 1761);;Cormorán moñudo;Indeterminado;Marino;Aves
80933;80933;Gulosus aristotelis (Linnaeus, 1761);;;;;;;;;Animalia;Chordata;Aves;Suliformes;Sulidae;Gulosus;;aristotelis;;Species;Gulosus aristotelis;(Linnaeus, 1761);;Cormorán moñudo;Indeterminado;Marino;Aves
80934;80934;Falco amurensis Radde, 1863;;;;;;;;;Animalia;Chordata;Aves;Falconiformes;Falconidae;Falco;;amurensis;;Species;Falco amurensis;Radde, 1863;;;Indeterminado;Terrestre (incl. fluvial);Aves
80935;80935;Cyanopica cooki Bonaparte, 1850;11119;Cyanopica cyana Pallas,1776;Sinónimo;;;;;;Animalia;Chordata;Aves;Passeriformes;Corvidae;Cyanopica;;cooki;;Species;Cyanopica cooki;Bonaparte, 1850;;Rabilargo ibérico;;Terrestre (incl. fluvial);Aves
80935;80935;Cyanopica cooki Bonaparte, 1850;16428;Cyanopica cookii Bonaparte, 1850;Sinónimo;;;;;;Animalia;Chordata;Aves;Passeriformes;Corvidae;Cyanopica;;cooki;;Species;Cyanopica cooki;Bonaparte, 1850;;Rabilargo ibérico;;Terrestre (incl. fluvial);Aves
80935;80935;Cyanopica cooki Bonaparte, 1850;24234;Cyanopica cyanus;Sinónimo;;;;;;Animalia;Chordata;Aves;Passeriformes;Corvidae;Cyanopica;;cooki;;Species;Cyanopica cooki;Bonaparte, 1850;;Rabilargo ibérico;;Terrestre (incl. fluvial);Aves
80935;80935;Cyanopica cooki Bonaparte, 1850;;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Corvidae;Cyanopica;;cooki;;Species;Cyanopica cooki;Bonaparte, 1850;;Rabilargo ibérico;;Terrestre (incl. fluvial);Aves
80936;80936;Milvus aegyptius (Gmelin, 1788);;;;;;;;;Animalia;Chordata;Aves;Accipitriformes;Accipitridae;Milvus;;aegyptius;;Species;Milvus aegyptius ;(Gmelin, 1788);;;Indeterminado;Terrestre (incl. fluvial);Aves
80937;80937;Melanocorypha bimaculata (Ménétries, 1832);;;;;;;;;Animalia;Chordata;Aves;Passeriformes;Alaudidae;Melanocorypha;;bimaculata;;Species;Melanocorypha bimaculata;(Ménétries, 1832);;;Indeterminado;Terrestre (incl. fluvial);Aves
